applicant_id,gender,age_group,consent_given,traditional_score,monthly_income_inr,debt_to_income_ratio,num_existing_loans,upi_monthly_tx_volume,bnpl_repayment_rate,utility_pay_punctuality,telecom_recharge_regularity,ecommerce_monthly_spend,ecommerce_return_rate,gig_income_stability_index,digital_footprint_consistency,device_change_frequency,mobile_wallet_tx_freq,default_flag
APP_2520,Male,Under_25,True,850.0,15000.0,0.347,0,97,0.72,0.333,0.81,2113.76,0.312,0.448,0.823,0,27,0
APP_2521,Female,25_50,True,674.0,19631.07,0.05,2,42,0.953,0.834,0.784,3173.75,0.095,0.694,0.888,2,15,0
APP_2522,Male,25_50,True,619.0,38908.39,0.445,1,42,0.689,0.929,0.864,10357.68,0.058,0.66,0.88,0,56,0
APP_2523,Male,Under_25,True,474.0,85510.73,0.151,1,65,0.868,0.457,0.893,11113.05,0.106,0.825,0.603,0,23,0
APP_2524,Male,Under_25,True,761.0,71183.3,0.162,1,67,0.667,0.931,0.888,10324.66,0.044,0.576,0.755,0,60,0
APP_2525,Male,Under_25,True,542.0,41666.67,0.294,1,65,0.964,0.775,0.901,10063.34,0.186,0.54,0.593,1,26,0
APP_2526,Male,Over_50,True,570.0,29914.52,0.366,2,60,0.669,0.622,0.867,2995.36,0.225,0.901,0.808,2,48,0
APP_2527,Male,25_50,True,623.0,42671.54,0.667,2,47,0.696,0.919,0.547,9166.51,0.034,0.489,0.75,1,44,0
APP_2528,Female,Over_50,True,763.0,26604.01,0.123,5,47,0.783,0.88,0.877,4218.89,0.178,0.91,0.867,2,92,0
APP_2529,Female,25_50,True,712.0,101825.76,0.33,1,29,0.641,0.956,0.375,17823.54,0.098,0.597,0.893,0,65,0
APP_2530,Male,25_50,True,637.0,32418.54,0.404,0,30,0.747,0.729,0.739,7998.3,0.19,0.828,0.959,1,33,0
APP_2531,Female,25_50,True,675.0,34482.16,0.232,2,24,0.698,0.876,0.879,10285.44,0.065,0.509,0.787,1,28,0
APP_2532,Female,25_50,True,602.0,15000.0,0.554,2,43,0.913,0.721,0.755,3868.17,0.026,0.308,0.923,0,41,0
APP_2533,Male,25_50,True,661.0,32297.31,0.651,1,47,0.62,0.797,0.854,2911.15,0.108,0.331,0.735,2,40,0
APP_2534,Male,Under_25,True,656.0,59987.44,0.337,2,36,0.923,0.883,0.8,6366.94,0.112,0.56,0.858,1,43,0
APP_2535,Male,Under_25,True,728.0,19136.76,0.089,0,45,0.836,0.935,0.71,2918.02,0.117,0.713,0.745,0,36,0
APP_2536,Male,25_50,True,727.0,23145.78,0.086,2,19,0.952,0.701,0.889,5319.05,0.134,0.365,0.643,0,44,0
APP_2537,Female,25_50,True,690.0,58432.45,0.31,0,20,0.877,0.88,0.45,10362.57,0.194,0.595,0.855,0,87,0
APP_2538,Male,25_50,True,621.0,15000.0,0.35,3,44,0.747,0.562,0.714,4131.75,0.059,0.422,0.923,1,9,0
APP_2539,Female,Under_25,True,709.0,68506.27,0.509,0,51,0.781,0.805,0.982,4258.96,0.242,0.898,0.969,1,34,0
APP_2540,Female,Under_25,True,643.0,26389.29,0.29,1,48,0.636,0.58,0.924,3024.98,0.109,0.8,0.768,1,29,0
APP_2541,Male,25_50,True,563.0,28763.4,0.244,1,41,0.746,0.838,0.639,3014.92,0.043,0.371,0.816,0,53,0
APP_2542,Female,Under_25,True,618.0,18502.72,0.314,3,37,0.813,0.511,0.656,4367.43,0.082,0.38,0.683,1,20,0
APP_2543,Male,25_50,True,657.0,45561.93,0.277,1,44,0.724,0.695,0.714,7572.07,0.053,0.51,0.858,0,83,0
APP_2544,Female,Over_50,True,723.0,158882.97,0.2,3,46,0.97,0.481,0.749,8540.48,0.108,0.693,0.942,1,11,0
APP_2545,Male,Under_25,True,635.0,58040.62,0.621,3,40,0.487,0.911,0.611,14124.72,0.123,0.767,0.774,0,32,0
APP_2546,Female,Under_25,True,553.0,21621.18,0.313,1,43,0.595,0.938,0.88,3036.71,0.172,0.656,0.823,3,27,0
APP_2547,Female,25_50,True,655.0,71780.8,0.091,2,28,0.83,0.799,0.537,8263.05,0.148,0.441,0.959,0,94,0
APP_2548,Male,25_50,True,659.0,30031.2,0.272,0,51,0.875,0.953,0.948,2873.37,0.16,0.593,0.863,1,14,0
APP_2549,Female,25_50,True,665.0,82842.04,0.452,1,43,0.664,0.705,0.817,23734.5,0.214,0.415,0.874,1,16,0
APP_2550,Female,25_50,True,724.0,58924.12,0.344,0,40,0.946,0.865,0.784,16823.4,0.106,0.683,0.718,3,37,0
APP_2551,Female,Under_25,True,732.0,15000.0,0.175,2,27,0.778,0.622,0.352,1037.07,0.148,0.686,0.85,1,34,0
APP_2552,Female,25_50,False,602.0,19881.64,0.621,3,62,0.791,0.798,0.864,2151.03,0.11,0.677,0.947,1,33,0
APP_2553,Female,25_50,True,601.0,63999.54,0.401,1,25,0.742,0.739,0.722,13537.81,0.056,0.403,0.97,1,27,0
APP_2554,Male,Under_25,True,567.0,39775.02,0.128,1,67,0.427,0.349,0.894,8655.29,0.145,0.33,0.814,0,34,0
APP_2555,Male,25_50,True,706.0,19648.31,0.094,0,54,0.629,0.886,0.817,3034.05,0.169,0.457,0.96,1,40,0
APP_2556,Female,25_50,True,766.0,24830.95,0.178,1,25,0.755,0.838,0.951,4770.71,0.212,0.737,0.502,1,47,0
APP_2557,Male,25_50,True,625.0,15000.0,0.05,2,40,0.742,0.506,0.979,3384.86,0.128,0.557,0.881,0,49,0
APP_2558,Female,Under_25,True,631.0,34440.07,0.574,0,23,0.773,0.766,0.427,9905.9,0.175,0.463,0.969,1,10,0
APP_2559,Female,25_50,True,767.0,136818.96,0.254,4,53,0.768,0.694,0.69,31643.13,0.323,0.839,0.67,0,22,0
APP_2560,Male,25_50,True,690.0,58862.53,0.101,0,56,0.817,0.794,0.694,4565.83,0.125,0.687,0.592,0,72,0
APP_2561,Male,25_50,False,685.0,135164.82,0.271,1,30,0.651,0.887,0.696,31015.14,0.051,0.441,0.915,1,37,0
APP_2562,Female,Under_25,True,555.0,61662.93,0.089,2,79,0.9,0.652,0.611,4127.2,0.342,0.76,0.729,1,58,0
APP_2563,Male,25_50,True,704.0,67271.21,0.453,7,34,0.705,0.898,0.559,11814.63,0.136,0.596,0.861,1,55,0
APP_2564,Female,25_50,False,576.0,118711.0,0.378,1,62,0.649,0.94,0.646,21572.61,0.082,0.776,0.908,2,25,0
APP_2565,Male,25_50,True,559.0,45540.53,0.391,1,30,0.783,0.636,0.889,11137.67,0.192,0.561,0.641,2,25,0
APP_2566,Female,25_50,True,622.0,32456.75,0.29,0,22,0.764,0.716,0.676,1716.63,0.147,0.635,0.881,1,42,0
APP_2567,Male,25_50,True,603.0,67480.54,0.346,1,15,0.825,0.839,0.742,18131.21,0.389,0.769,0.839,0,47,0
APP_2568,Female,25_50,True,632.0,86881.83,0.226,2,111,0.751,0.836,0.837,18763.97,0.085,0.557,0.814,2,50,0
APP_2569,Male,Over_50,False,535.0,27228.55,0.412,1,62,0.629,0.727,0.747,1573.75,0.044,0.726,0.925,3,42,0
APP_2570,Female,25_50,False,727.0,23554.18,0.404,5,26,0.893,0.94,0.848,2120.05,0.062,0.755,0.826,0,41,0
APP_2571,Male,25_50,True,740.0,39470.69,0.297,2,34,0.876,0.992,0.97,2363.48,0.334,0.611,0.886,0,42,0
APP_2572,Female,25_50,True,494.0,59808.28,0.522,2,51,0.789,0.828,0.795,14442.8,0.19,0.469,0.86,1,24,0
APP_2573,Female,Over_50,True,728.0,58621.37,0.452,3,70,0.845,0.533,0.702,5435.74,0.075,0.793,0.793,0,31,0
APP_2574,Male,Over_50,True,585.0,15452.09,0.119,5,46,0.924,0.803,0.922,948.76,0.1,0.656,0.843,0,31,0
APP_2575,Male,25_50,True,719.0,114343.65,0.123,0,52,0.926,0.809,0.925,9661.69,0.09,0.749,0.816,1,26,0
APP_2576,Male,Under_25,True,645.0,24718.35,0.093,2,55,0.682,0.819,0.918,4693.75,0.061,0.239,0.745,0,26,0
APP_2577,Female,25_50,False,652.0,30975.78,0.16,2,49,0.91,0.94,0.919,5385.81,0.076,0.556,0.864,3,74,0
APP_2578,Female,25_50,True,635.0,21129.12,0.344,1,57,0.926,0.66,0.663,2357.26,0.086,0.449,0.783,0,18,0
APP_2579,Female,25_50,True,747.0,183321.61,0.692,0,48,0.834,0.727,0.684,50000.0,0.231,0.618,0.79,1,15,0
APP_2580,Male,25_50,True,551.0,41992.34,0.288,2,62,0.833,0.859,0.547,11073.47,0.094,0.683,0.818,1,107,0
APP_2581,Male,25_50,True,699.0,21794.54,0.314,1,27,0.986,0.976,0.8,2803.11,0.263,0.628,0.582,1,57,0
APP_2582,Female,25_50,True,738.0,60983.23,0.381,0,47,0.93,0.776,0.647,10284.39,0.042,0.626,0.986,3,51,0
APP_2583,Female,Over_50,True,707.0,57611.73,0.351,0,35,0.936,0.938,0.782,10324.36,0.237,0.818,0.653,2,18,0
APP_2584,Non-Binary,25_50,True,836.0,32447.02,0.171,0,38,0.843,0.931,0.647,7756.26,0.05,0.564,0.514,1,48,0
APP_2585,Male,25_50,True,608.0,60136.01,0.208,0,59,0.884,0.948,0.653,9440.55,0.317,0.324,0.741,0,41,0
APP_2586,Female,25_50,True,727.0,22133.0,0.367,2,36,0.901,0.842,0.9,4130.41,0.079,0.724,0.607,1,55,0
APP_2587,Male,25_50,True,642.0,27017.74,0.215,0,38,0.732,0.762,0.555,4137.53,0.051,0.503,0.731,2,111,0
APP_2588,Male,Under_25,False,749.0,15000.0,0.224,2,58,0.78,0.627,0.644,3610.58,0.165,0.716,0.902,0,90,0
APP_2589,Female,Under_25,True,649.0,16409.72,0.215,0,48,0.645,0.763,0.879,3101.17,0.346,0.751,0.844,1,48,0
APP_2590,Female,Over_50,True,619.0,107428.25,0.397,2,73,0.663,0.628,0.874,27603.17,0.225,0.905,0.914,0,33,0
APP_2591,Non-Binary,Under_25,True,754.0,97232.2,0.138,2,67,0.827,0.57,0.755,6167.82,0.182,0.777,0.903,1,29,0
APP_2592,Male,25_50,True,611.0,37777.66,0.204,3,34,0.789,0.863,0.586,10429.53,0.096,0.453,0.814,3,51,0
APP_2593,Male,25_50,False,537.0,98494.78,0.643,1,58,0.649,0.66,0.931,25101.16,0.067,0.408,0.884,0,60,0
APP_2594,Female,25_50,True,609.0,32989.85,0.404,2,64,0.886,0.651,0.374,8400.08,0.143,0.514,0.984,0,42,0
APP_2595,Female,25_50,True,700.0,31380.87,0.141,2,32,0.843,0.655,0.649,2669.8,0.217,0.465,0.704,0,23,0
APP_2596,Male,Under_25,True,761.0,37567.94,0.32,2,40,0.858,0.777,0.788,4352.93,0.074,0.779,0.655,0,72,0
APP_2597,Male,25_50,True,659.0,33693.06,0.151,4,26,0.762,0.562,0.798,9941.66,0.051,0.662,0.59,2,46,0
APP_2598,Male,25_50,True,755.0,31916.62,0.67,2,45,0.615,0.916,0.734,9178.22,0.078,0.719,0.724,0,30,0
APP_2599,Female,25_50,True,541.0,72116.55,0.123,1,43,0.791,0.815,0.764,7690.23,0.079,0.635,0.917,0,59,0
APP_2600,Male,Under_25,True,615.0,39738.72,0.136,2,22,0.936,0.879,0.986,6287.69,0.089,0.771,0.921,0,41,0
APP_2601,Male,25_50,True,627.0,55686.28,0.377,1,36,0.732,0.83,0.764,4955.29,0.07,0.646,0.935,0,16,0
APP_2602,Male,Under_25,True,641.0,67428.85,0.18,2,56,0.779,0.808,0.568,7798.79,0.152,0.749,0.924,0,16,0
APP_2603,Male,25_50,True,657.0,45839.96,0.512,0,30,0.831,0.473,0.917,4408.98,0.097,0.776,0.92,2,51,0
APP_2604,Male,Under_25,True,705.0,20289.06,0.332,0,26,0.681,0.702,0.433,1424.99,0.098,0.764,0.958,0,75,0
APP_2605,Female,Under_25,True,614.0,16127.49,0.498,0,22,0.675,0.719,0.654,3142.76,0.066,0.393,0.858,0,48,0
APP_2606,Male,25_50,True,661.0,39706.43,0.122,1,46,0.698,0.982,0.781,4375.51,0.184,0.649,0.739,0,44,0
APP_2607,Female,25_50,True,646.0,32769.26,0.115,3,68,0.694,0.585,0.636,9767.21,0.275,0.431,0.704,1,71,0
APP_2608,Male,Over_50,True,576.0,38270.51,0.3,4,32,0.693,0.8,0.773,6845.06,0.074,0.325,0.763,1,56,0
APP_2609,Female,Over_50,True,641.0,35967.38,0.406,0,36,0.532,0.706,0.88,5027.29,0.186,0.804,0.568,2,21,0
APP_2610,Female,25_50,True,639.0,171124.08,0.061,3,32,0.838,0.915,0.607,47622.21,0.087,0.812,0.792,0,25,0
APP_2611,Female,Under_25,True,637.0,16348.06,0.399,1,58,0.973,0.989,0.56,3354.4,0.008,0.701,0.681,1,65,0
APP_2612,Female,25_50,True,653.0,15000.0,0.352,1,50,0.878,0.805,0.722,1226.55,0.027,0.676,0.914,1,38,0
APP_2613,Male,25_50,True,656.0,44330.41,0.376,0,61,0.833,0.909,0.75,7733.67,0.092,0.453,0.792,1,49,0
APP_2614,Male,25_50,True,615.0,28973.78,0.179,5,54,0.862,0.601,0.814,4643.62,0.289,0.587,0.77,0,25,0
APP_2615,Female,Under_25,True,752.0,43898.73,0.521,4,60,0.785,0.897,0.775,10592.02,0.189,0.845,0.941,2,12,0
APP_2616,Non-Binary,25_50,True,556.0,51551.15,0.083,0,45,0.617,0.755,0.858,11518.82,0.469,0.301,0.899,1,94,0
APP_2617,Female,25_50,True,592.0,78469.31,0.322,0,63,0.887,0.912,0.895,11197.4,0.089,0.379,0.941,1,85,0
APP_2618,Female,25_50,True,850.0,15000.0,0.396,3,72,0.778,0.847,0.822,2510.55,0.161,0.421,0.598,1,50,0
APP_2619,Female,Under_25,True,567.0,26003.05,0.13,1,57,0.466,0.557,0.851,4672.67,0.248,0.625,0.817,1,28,0
APP_2620,Male,25_50,True,542.0,46969.64,0.058,1,100,0.81,0.576,0.971,7309.19,0.048,0.741,0.533,0,22,0
APP_2621,Male,Under_25,True,709.0,57657.65,0.582,1,31,0.94,0.954,0.898,4435.62,0.096,0.764,0.73,0,35,0
APP_2622,Female,Under_25,True,484.0,135410.98,0.426,3,43,0.835,0.895,0.74,37422.38,0.123,0.706,0.995,0,33,0
APP_2623,Female,Over_50,True,631.0,64435.65,0.4,1,40,0.752,0.781,0.527,14055.99,0.076,0.838,0.695,0,42,0
APP_2624,Male,Under_25,True,822.0,35098.96,0.25,2,22,0.906,0.909,0.861,5876.62,0.083,0.738,0.853,0,56,0
APP_2625,Female,25_50,True,526.0,21284.59,0.31,1,24,0.896,0.719,0.799,4095.09,0.243,0.813,0.974,1,46,0
APP_2626,Male,Under_25,True,491.0,25885.19,0.281,0,52,0.575,0.701,0.807,2673.7,0.285,0.494,0.694,1,23,0
APP_2627,Female,Over_50,True,530.0,25447.64,0.436,2,55,0.746,0.623,0.917,4647.73,0.1,0.436,0.663,0,38,0
APP_2628,Male,25_50,True,722.0,53806.0,0.276,1,44,0.719,0.641,0.625,12725.49,0.078,0.566,0.955,1,58,0
APP_2629,Male,25_50,True,740.0,42370.11,0.133,0,84,0.836,0.893,0.64,7771.47,0.289,0.829,0.897,1,35,0
APP_2630,Female,25_50,True,609.0,16412.69,0.126,2,30,0.523,0.629,0.985,2792.89,0.175,0.686,0.83,0,32,0
APP_2631,Male,Under_25,True,705.0,27958.01,0.512,2,32,0.6,0.872,0.866,4629.75,0.155,0.743,0.675,1,44,0
APP_2632,Female,25_50,True,761.0,61483.77,0.082,2,65,0.892,0.945,0.81,14781.05,0.097,0.72,0.837,0,24,0
APP_2633,Female,25_50,True,793.0,44846.35,0.391,3,59,0.724,0.873,0.802,10688.45,0.15,0.713,0.773,1,22,0
APP_2634,Female,Under_25,True,630.0,51081.96,0.185,0,52,0.894,0.766,0.892,12132.86,0.459,0.671,0.733,0,46,0
APP_2635,Male,25_50,True,466.0,45695.41,0.05,1,20,0.647,0.678,0.52,5096.98,0.395,0.552,0.651,0,57,0
APP_2636,Male,Over_50,True,584.0,96361.15,0.398,3,31,0.983,0.697,0.583,19703.33,0.034,0.628,0.689,0,37,0
APP_2637,Male,Under_25,True,616.0,41840.74,0.359,1,28,0.615,0.767,0.843,10239.55,0.042,0.725,0.76,2,23,0
APP_2638,Non-Binary,25_50,True,629.0,28807.36,0.257,0,58,0.92,0.377,0.923,5487.04,0.025,0.515,0.956,0,30,0
APP_2639,Female,Under_25,True,635.0,20963.69,0.188,1,47,0.524,0.783,0.865,5130.74,0.098,0.491,0.641,1,64,0
APP_2640,Female,Under_25,True,740.0,42182.71,0.568,2,58,0.893,0.521,0.65,11119.4,0.15,0.382,0.828,0,73,0
APP_2641,Female,Over_50,True,752.0,15000.0,0.285,1,27,0.82,0.822,0.595,1402.09,0.235,0.716,0.441,1,62,0
APP_2642,Female,25_50,True,636.0,32514.02,0.224,0,74,0.667,0.809,0.642,4115.79,0.094,0.415,0.852,0,39,0
APP_2643,Female,25_50,True,738.0,32096.3,0.112,2,27,0.744,0.797,0.796,6429.77,0.188,0.528,0.862,0,33,0
APP_2644,Male,25_50,True,679.0,16015.58,0.119,3,35,0.795,0.719,0.919,1960.62,0.111,0.867,0.693,1,74,0
APP_2645,Female,Under_25,True,655.0,20806.91,0.402,3,64,0.698,0.709,0.852,5937.18,0.068,0.242,0.952,1,71,0
APP_2646,Male,25_50,True,723.0,59029.61,0.221,0,19,0.875,0.772,0.855,5816.4,0.204,0.405,0.757,1,30,0
APP_2647,Female,25_50,True,656.0,41707.12,0.05,2,19,0.488,0.71,0.548,5807.17,0.134,0.515,0.689,1,30,0
APP_2648,Female,25_50,True,815.0,38602.53,0.17,3,71,0.9,0.73,0.596,11525.81,0.168,0.875,0.831,0,50,0
APP_2649,Female,Over_50,True,535.0,43643.45,0.451,3,25,0.729,0.799,0.931,4246.31,0.224,0.871,0.794,0,57,0
APP_2650,Male,25_50,True,609.0,38390.93,0.373,1,33,0.703,0.942,0.518,6227.18,0.07,0.643,0.701,0,21,0
APP_2651,Male,25_50,True,640.0,76551.39,0.191,3,23,0.6,0.702,0.932,9832.69,0.037,0.541,0.938,4,74,0
APP_2652,Male,25_50,True,685.0,39107.03,0.653,0,35,0.868,0.896,0.8,9872.56,0.18,0.384,0.976,0,92,0
APP_2653,Male,Under_25,True,751.0,15139.65,0.107,1,47,0.476,0.951,0.878,1908.15,0.158,0.528,0.842,0,53,0
APP_2654,Male,Under_25,True,648.0,96575.27,0.091,0,37,0.994,0.798,0.946,8726.27,0.082,0.699,0.702,1,66,0
APP_2655,Female,Under_25,True,536.0,45351.76,0.082,3,55,0.944,0.875,0.676,12847.42,0.167,0.715,0.783,0,70,0
APP_2656,Female,25_50,True,717.0,25500.36,0.154,0,23,0.797,0.613,0.505,3298.49,0.077,0.466,0.951,0,22,0
APP_2657,Male,25_50,True,710.0,17119.25,0.376,1,54,0.587,0.549,0.893,4030.5,0.082,0.731,0.534,0,31,0
APP_2658,Male,25_50,False,495.0,46053.02,0.185,1,58,0.711,0.708,0.708,5648.03,0.051,0.89,0.712,1,65,0
APP_2659,Male,Over_50,True,650.0,33850.09,0.24,2,45,0.909,0.737,0.821,3203.76,0.072,0.436,0.712,1,46,0
APP_2660,Female,25_50,True,523.0,93385.19,0.057,0,36,0.81,0.811,0.882,23402.61,0.177,0.545,0.623,0,105,0
APP_2661,Female,25_50,True,597.0,29509.15,0.511,1,41,0.949,0.627,0.862,1885.5,0.03,0.756,0.686,1,73,0
APP_2662,Female,Under_25,True,578.0,21973.04,0.458,0,50,0.653,0.837,0.816,2922.27,0.106,0.556,0.944,0,40,0
APP_2663,Female,Under_25,True,715.0,62160.67,0.227,3,64,0.582,0.633,0.727,15230.63,0.192,0.861,0.713,1,59,0
APP_2664,Non-Binary,25_50,True,659.0,63270.16,0.226,0,53,0.575,0.79,0.811,11264.26,0.092,0.603,0.744,0,37,0
APP_2665,Female,25_50,True,547.0,40182.66,0.268,1,42,0.776,0.671,0.782,8936.36,0.232,0.603,0.629,0,16,0
APP_2666,Male,25_50,True,720.0,54492.28,0.308,2,73,0.659,0.783,0.614,3634.87,0.215,0.431,0.846,0,74,0
APP_2667,Female,Under_25,True,535.0,35503.54,0.288,0,32,0.84,0.881,0.554,8430.4,0.001,0.563,0.657,1,21,0
APP_2668,Male,Under_25,True,676.0,41786.1,0.307,1,32,0.849,0.976,0.875,3885.48,0.052,0.768,0.585,3,55,0
APP_2669,Female,25_50,True,585.0,73056.95,0.237,1,42,0.769,0.813,0.364,18423.21,0.16,0.546,0.591,2,57,0
APP_2670,Male,Under_25,True,621.0,52848.84,0.12,0,19,0.633,0.802,0.906,10096.44,0.051,0.412,0.747,0,60,0
APP_2671,Female,Under_25,True,690.0,32808.25,0.31,2,40,0.899,0.888,0.764,7703.06,0.207,0.471,0.607,2,44,0
APP_2672,Female,25_50,True,692.0,81749.71,0.202,2,34,0.832,0.761,0.804,8437.24,0.334,0.599,0.894,1,57,0
APP_2673,Female,Under_25,True,757.0,15000.0,0.278,0,77,0.894,0.816,0.521,2232.85,0.073,0.644,0.97,0,37,0
APP_2674,Female,25_50,False,643.0,124398.32,0.081,4,59,0.966,0.642,0.919,31163.94,0.032,0.727,0.884,1,19,0
APP_2675,Male,25_50,True,675.0,15000.0,0.211,1,59,0.872,0.806,0.594,4165.52,0.126,0.834,0.877,0,28,0
APP_2676,Male,Under_25,True,615.0,24927.93,0.154,2,34,0.69,0.801,0.944,2658.39,0.022,0.497,0.883,0,33,0
APP_2677,Male,25_50,True,665.0,35434.79,0.375,0,59,0.952,0.81,0.389,8800.17,0.287,0.717,0.864,2,55,0
APP_2678,Male,25_50,True,685.0,33260.03,0.291,2,33,0.801,0.718,0.713,2565.64,0.086,0.395,0.839,0,72,0
APP_2679,Female,25_50,True,642.0,66426.19,0.167,1,64,0.567,0.597,0.899,10391.52,0.066,0.497,0.88,1,65,0
APP_2680,Male,25_50,True,506.0,19250.61,0.182,3,72,0.823,0.34,0.716,5480.26,0.035,0.844,0.819,0,44,0
APP_2681,Female,Under_25,True,677.0,42466.04,0.336,3,41,0.966,0.936,0.587,12157.35,0.063,0.814,0.568,3,46,0
APP_2682,Female,25_50,True,679.0,25669.86,0.323,0,43,0.792,0.641,0.78,3187.44,0.131,0.645,0.685,0,45,0
APP_2683,Female,Under_25,True,596.0,43350.98,0.262,1,56,0.896,0.821,0.864,4258.3,0.253,0.778,0.943,1,49,0
APP_2684,Male,25_50,True,547.0,34931.23,0.352,3,31,0.858,0.798,0.696,3052.0,0.392,0.666,0.826,0,17,0
APP_2685,Female,25_50,True,768.0,38398.03,0.473,1,33,0.903,0.704,0.984,6536.07,0.142,0.576,0.927,0,44,0
APP_2686,Female,Over_50,True,689.0,26109.25,0.153,0,23,0.849,0.932,0.667,1906.48,0.077,0.594,0.934,0,24,0
APP_2687,Male,25_50,True,632.0,26741.22,0.074,1,55,0.733,0.993,0.907,3722.73,0.21,0.262,0.72,1,41,0
APP_2688,Female,Under_25,True,559.0,43146.8,0.368,3,61,0.655,0.728,0.693,2340.83,0.222,0.728,0.774,0,53,0
APP_2689,Female,Under_25,True,584.0,63973.83,0.178,5,27,0.753,0.848,0.792,7347.36,0.164,0.694,0.742,1,23,0
APP_2690,Male,25_50,True,754.0,25362.64,0.357,4,65,0.755,0.691,0.84,6976.48,0.092,0.659,0.808,1,53,0
APP_2691,Female,25_50,True,661.0,21563.11,0.388,0,39,0.958,0.886,0.645,3487.72,0.145,0.708,0.896,0,74,0
APP_2692,Male,25_50,True,606.0,52474.16,0.309,1,51,0.886,0.592,0.732,3591.14,0.179,0.539,0.925,1,53,0
APP_2693,Male,Under_25,True,691.0,35614.13,0.171,1,88,0.912,0.85,0.695,7539.84,0.038,0.76,0.797,0,74,0
APP_2694,Male,25_50,True,585.0,59772.38,0.05,2,80,0.745,0.74,0.809,17268.74,0.097,0.371,0.535,2,64,0
APP_2695,Male,Under_25,True,770.0,21089.31,0.104,0,56,0.871,0.928,0.803,3497.7,0.111,0.591,0.619,0,30,0
APP_2696,Male,Over_50,True,758.0,15000.0,0.128,1,68,0.916,0.799,0.67,3091.08,0.411,0.362,0.761,2,38,0
APP_2697,Male,25_50,True,613.0,26375.68,0.335,1,46,0.781,0.862,0.971,7381.35,0.244,0.74,0.78,1,40,0
APP_2698,Female,Over_50,False,600.0,22929.7,0.524,1,47,0.801,0.851,0.582,3548.94,0.042,0.777,0.958,0,12,0
APP_2699,Female,25_50,True,441.0,34638.7,0.132,3,43,0.845,0.799,0.687,7487.04,0.115,0.307,0.922,1,58,0
APP_2700,Female,25_50,True,531.0,24782.5,0.295,1,32,0.669,0.771,0.766,3969.56,0.14,0.818,0.566,1,44,0
APP_2701,Male,25_50,True,543.0,56647.9,0.213,1,66,0.694,0.735,0.983,16458.07,0.247,0.683,0.905,0,37,0
APP_2702,Male,25_50,True,661.0,30549.69,0.146,1,30,0.711,0.727,0.852,5375.23,0.242,0.651,0.929,0,27,0
APP_2703,Female,25_50,True,624.0,39746.8,0.396,3,43,0.769,0.94,0.627,10787.81,0.339,0.627,0.902,0,53,0
APP_2704,Male,Over_50,True,542.0,39917.92,0.46,1,49,0.754,0.422,0.838,7057.47,0.077,0.784,0.826,0,31,0
APP_2705,Male,Over_50,True,628.0,40821.86,0.303,0,59,0.907,0.685,0.866,8862.28,0.023,0.586,0.92,1,35,0
APP_2706,Female,25_50,True,690.0,35793.53,0.373,3,31,0.775,0.789,0.628,5245.02,0.364,0.791,0.569,0,19,0
APP_2707,Male,25_50,True,692.0,49333.59,0.297,4,34,0.847,0.864,0.949,13783.25,0.093,0.701,0.891,1,43,0
APP_2708,Female,25_50,True,498.0,22530.09,0.253,1,56,0.953,0.733,0.853,4770.42,0.336,0.66,0.971,0,41,0
APP_2709,Female,Over_50,True,640.0,84090.66,0.493,2,31,0.793,0.909,0.585,4623.14,0.198,0.505,0.894,1,70,0
APP_2710,Male,Under_25,True,539.0,31510.55,0.114,0,51,0.569,0.64,0.649,1698.74,0.157,0.859,0.923,0,26,0
APP_2711,Male,25_50,False,722.0,16532.29,0.121,0,52,0.862,0.845,0.853,3621.3,0.079,0.555,0.753,0,35,0
APP_2712,Female,25_50,True,713.0,40653.65,0.05,1,55,0.834,0.808,0.899,3194.04,0.288,0.562,0.795,2,41,0
APP_2713,Male,25_50,False,578.0,21791.86,0.332,1,53,0.803,0.832,0.947,4991.23,0.167,0.614,0.82,1,33,0
APP_2714,Male,Over_50,True,589.0,54133.08,0.371,3,34,0.826,0.921,0.909,7064.59,0.28,0.794,0.658,0,25,0
APP_2715,Non-Binary,25_50,True,613.0,136729.98,0.273,3,31,0.843,0.434,0.814,25258.12,0.188,0.574,0.659,2,29,0
APP_2716,Male,25_50,True,470.0,22653.21,0.321,0,27,0.95,0.989,0.934,2120.34,0.201,0.705,0.81,1,34,0
APP_2717,Female,Under_25,True,677.0,44330.29,0.15,1,39,0.867,0.956,0.808,4945.29,0.352,0.54,0.484,1,43,0
APP_2718,Non-Binary,25_50,True,628.0,15000.0,0.2,0,45,0.814,0.697,0.747,2388.44,0.173,0.768,0.902,1,71,0
APP_2719,Male,25_50,True,728.0,47683.62,0.222,3,47,0.642,0.498,0.542,10317.28,0.183,0.67,0.957,0,45,0
APP_2720,Male,25_50,True,562.0,21344.98,0.121,2,34,0.805,0.729,0.906,1898.27,0.283,0.58,0.753,0,59,0
APP_2721,Male,25_50,True,600.0,24961.73,0.125,1,53,0.789,0.921,0.718,3003.42,0.055,0.599,0.627,1,28,0
APP_2722,Male,Over_50,True,529.0,18755.23,0.297,1,56,0.894,0.743,0.945,1908.17,0.062,0.644,0.669,0,35,0
APP_2723,Male,Under_25,True,570.0,56347.36,0.14,2,54,0.739,0.943,0.888,14969.72,0.239,0.599,0.916,0,62,0
